39;13;12;31;35;3
23;19;9;26;46;25
10;8;32;41;28;26
21;24;34;43;18;36
26;22;17;32;16;32
39;47;9;16;49;48
2;32;13;20;19;31
43;43;12;10;4;44
31;36;35;38;32;13
3;41;10;10;29;14
3;20;45;30;26;2
32;9;5;35;45;29
23;32;6;48;35;19
1;4;10;28;2;4
14;38;7;27;4;48
31;6;31;33;30;23
41;12;11;39;1;38
12;42;4;46;19;23
12;23;40;18;19;6
35;19;17;25;13;24
21;18;40;12;16;28
40;28;40;36;35;16
1;38;18;14;48;23
48;34;27;28;5;31
27;5;39;4;41;9
48;49;20;28;43;45
34;39;2;14;9;24
49;30;28;1;44;29
4;15;43;24;36;32
33;42;16;31;20;7
32;8;26;18;30;14
43;11;3;18;26;9
4;24;25;18;32;19
45;13;39;29;11;27
44;25;6;18;43;40
13;41;46;26;23;20
25;35;41;40;28;14
21;24;15;22;6;8
12;47;25;3;14;3
27;22;26;43;9;47
5;28;39;34;36;25
48;13;22;24;37;47
4;45;9;34;19;12
19;30;14;27;13;46
28;45;34;38;42;34
46;38;32;8;17;16
27;9;44;20;13;37
30;47;9;13;17;12
18;45;12;36;18;45
13;26;29;39;11;16
28;35;16;16;13;14
23;15;46;49;27;40
37;2;20;19;43;7
22;5;20;28;42;13
31;17;40;39;22;35
3;12;8;30;3;39
39;25;9;4;11;39
16;29;4;30;32;20
14;27;35;43;4;17
36;19;16;9;14;37
20;44;7;1;4;9
37;16;22;14;39;44
37;49;49;13;6;45
8;18;49;19;1;3
37;17;17;48;44;12
9;40;40;19;8;29
12;43;16;8;41;24
3;1;7;45;6;8
45;28;49;1;7;31
1;7;14;20;5;18
6;38;19;26;45;9
9;3;41;18;8;22
30;12;37;9;17;29
7;45;45;11;31;3
49;38;20;15;4;35
6;32;18;2;12;17
3;48;26;3;48;44
4;14;47;6;44;31
23;19;43;47;16;43
45;32;36;35;2;32
42;26;33;15;8;6
29;28;29;24;15;1
33;28;22;14;9;22
17;22;9;28;23;23
43;29;7;14;10;10
20;33;29;34;47;30
31;14;23;44;10;22
22;11;29;3;12;2
41;13;25;3;25;4
16;43;2;1;4;3
24;33;16;1;21;24
7;23;21;9;17;15
25;32;23;42;14;32
29;20;33;29;46;32
32;23;48;37;6;42
9;24;31;34;44;12
36;14;46;12;19;25
17;2;15;25;24;12
40;49;10;30;24;44
22;23;18;1;24;22
33;28;28;28;46;49
1;29;25;41;46;1
13;5;29;4;29;8
45;19;27;17;4;10
12;39;26;5;9;9
31;48;7;19;13;10
48;15;24;39;32;49
42;25;35;33;44;18
43;19;14;2;36;7
32;49;46;13;27;31
21;40;26;14;23;24
15;48;14;12;30;11
17;8;27;41;10;16
29;37;40;28;2;45
48;37;19;18;3;2
10;25;38;5;3;12
25;3;11;6;43;37
43;17;11;23;34;2
17;38;35;17;22;5
4;19;29;9;11;2
46;46;9;32;25;11
46;46;39;11;16;14
28;9;16;9;32;1
27;2;7;8;9;21
37;41;40;4;26;24
35;9;9;18;20;26
49;47;40;24;34;14
19;7;49;35;22;8
47;37;27;31;6;45
3;44;36;2;41;16
29;19;12;22;39;26
4;6;16;37;2;29
1;38;18;49;9;38
10;25;47;18;6;24
9;19;36;44;4;14
4;3;41;29;27;20
11;47;21;37;11;11
43;43;35;44;18;3
31;11;35;13;42;27
19;21;5;40;20;23
20;25;29;13;13;12
39;4;28;32;23;18
26;12;10;3;41;32
33;8;11;2;30;29
37;9;16;19;20;32
16;14;12;25;10;34
3;15;3;30;35;47
17;46;28;26;17;15
1;37;21;24;16;13
15;29;20;17;15;33
43;6;6;25;7;14
27;8;44;38;24;27
7;7;32;20;39;8
21;15;45;31;3;41
14;19;28;15;16;12
48;27;42;10;34;48
2;11;38;4;23;33
49;48;39;33;30;40
27;45;8;38;43;30
33;46;33;2;3;24
5;4;39;35;6;30
24;36;7;15;32;39
38;29;23;42;39;40
31;43;24;22;42;1
14;4;37;25;25;3
11;8;33;31;3;12
31;38;17;27;5;32
25;2;22;37;13;28
31;32;16;48;18;11
7;41;31;33;35;3
30;1;13;9;19;48
22;7;18;43;48;25
20;36;13;25;8;21
30;9;16;42;14;45
23;31;30;14;17;40
12;16;12;36;21;24
1;35;38;14;24;13
19;43;46;22;5;47
12;26;46;44;12;49
19;42;37;35;32;26
35;18;24;46;47;38
41;11;31;41;11;29
2;35;34;31;46;4
41;10;38;43;13;20
25;3;40;10;2;22
29;32;14;24;22;48
49;23;11;22;40;14
38;24;26;21;5;14
24;8;45;9;49;4
38;46;40;8;49;19
33;40;19;17;23;17
3;27;4;33;44;4
10;25;17;34;3;24
46;40;47;17;39;23
17;12;12;9;9;36
38;27;41;25;43;36
2;12;31;39;48;39
24;6;30;12;21;4
15;27;8;38;31;47
9;40;35;9;18;36
24;3;44;7;19;9
1;18;3;18;47;17
36;32;6;1;37;43
28;32;22;28;24;25
29;34;29;31;32;1
33;16;43;49;11;13
26;14;43;34;46;35
33;7;19;25;8;23
40;34;12;8;26;39
21;35;9;22;9;17
16;25;12;45;31;27
44;43;4;1;11;31
16;4;4;4;44;25
17;6;13;3;24;36
16;17;49;48;46;27
15;48;42;15;5;11
8;34;11;37;19;1
27;20;35;16;10;28
15;29;23;23;26;30
38;15;20;1;17;22
47;28;6;34;44;21
3;17;38;11;12;32
32;33;30;38;42;20
46;45;36;23;20;20
48;30;19;3;41;47
30;37;41;22;15;20
33;31;19;1;25;26
28;8;25;24;36;49
36;44;15;23;43;43
26;32;18;7;16;27
48;40;9;34;29;35
36;31;9;30;29;46
1;35;31;42;17;11
14;29;47;32;45;26
26;44;21;12;26;19
39;47;33;31;29;48
6;6;32;22;49;37
13;49;44;43;12;18
47;4;14;13;13;16
11;22;41;35;4;35
33;37;15;25;14;18
2;1;41;46;19;41
9;39;33;46;47;8
27;38;47;3;42;15
3;4;27;36;31;35
48;46;10;7;37;14
35;3;12;23;36;39
16;18;3;46;15;20
9;26;9;40;26;39
17;6;28;33;3;47
17;4;3;31;34;2
23;40;8;35;35;40
48;9;42;17;37;11
35;45;20;48;2;8
26;6;21;35;23;35
32;26;32;33;35;9
5;13;5;18;21;8
5;39;49;34;15;7
20;12;20;23;24;6
6;42;1;36;5;31
40;22;47;39;41;1
41;48;37;36;35;8
35;23;32;30;25;10
30;26;29;37;27;41
25;34;4;40;36;31
48;17;14;26;25;21
3;17;25;13;19;29
39;10;42;37;19;39
6;46;9;19;47;24
6;7;14;30;32;6
35;25;8;21;18;6
17;47;25;21;16;16
27;26;45;26;4;3
6;48;13;8;5;49
14;40;30;10;15;35
35;32;38;5;38;19
19;29;19;9;13;8
6;20;39;13;21;43
25;13;5;30;11;12
16;11;7;3;31;25
6;15;36;24;34;3
44;4;31;13;30;32
19;23;47;37;13;49
40;42;22;44;23;26
45;9;45;8;21;42
9;5;46;37;29;33
46;7;45;4;5;11
9;21;31;42;37;20
13;33;8;36;20;23
22;48;6;37;27;27
11;29;37;23;24;40
6;49;17;28;34;45
35;28;9;3;44;8
14;8;43;15;12;9
15;40;1;10;6;26
26;33;13;1;46;30
43;30;29;10;32;14
6;45;16;30;20;37
7;11;38;31;40;22
26;3;39;39;39;17
44;14;6;15;27;34
19;29;13;22;48;44
1;40;33;22;36;17
6;7;12;45;27;43
44;16;48;38;42;10
15;10;43;24;7;39
43;8;41;13;14;47
1;45;1;36;43;33
39;38;22;49;48;9
41;7;10;33;18;3
18;32;42;24;41;32
8;24;5;35;9;13
11;38;48;37;46;6
31;47;41;48;1;21
17;26;12;18;25;46
33;40;17;7;27;13
19;42;44;15;7;45
23;34;42;38;13;8
13;47;26;11;34;48
15;17;25;5;28;46
5;42;28;23;2;34
33;46;29;46;21;1
37;31;37;14;23;31
26;47;25;49;10;22
43;43;26;41;8;18
39;11;23;12;29;13
21;39;24;12;14;43
28;37;49;2;36;41
18;15;49;16;34;3
27;15;5;24;27;26
39;25;38;8;16;15
46;28;27;49;1;18
9;13;25;25;48;35
47;24;23;36;7;15
30;13;17;6;31;46
28;38;25;40;44;8
29;12;17;22;24;19
23;45;17;19;45;14
34;48;15;12;11;21
29;29;19;5;16;41
40;31;24;12;40;24
41;29;24;6;39;16
36;19;12;42;38;22
9;46;41;22;38;14
42;34;24;25;23;29
18;20;32;17;45;45
14;17;48;2;19;42
18;22;46;44;44;19
17;7;8;28;41;31
19;30;13;4;37;31
41;20;26;1;44;2
16;4;2;48;10;16
14;40;43;2;40;3
23;9;20;42;43;42
40;44;11;25;15;49
9;8;22;43;28;34
12;48;35;26;27;28
3;49;5;29;21;16
47;2;10;3;48;38
27;28;19;5;13;30
47;33;18;43;31;12
42;14;35;27;7;11
21;8;36;37;7;17
36;41;13;11;6;15
21;45;18;5;32;33
49;23;19;2;8;44
13;34;2;25;34;48
29;39;36;41;13;42
19;4;25;26;47;37
27;48;45;29;40;4
41;15;35;19;23;43
13;33;45;3;6;35
3;1;45;24;42;24
34;45;30;38;26;39
3;13;48;41;8;33
22;16;29;19;35;42
37;13;39;40;17;19
48;10;23;7;18;48
45;30;6;17;44;26
1;49;33;34;20;24
29;17;29;12;23;21
27;9;25;39;8;33
21;23;23;29;28;15
31;41;48;3;41;11
22;26;33;36;17;5
45;32;3;39;43;38
26;21;29;13;42;15
49;16;42;35;3;40
7;37;17;35;33;24
8;44;27;46;27;43
43;29;9;20;20;41
23;10;6;22;38;33
30;17;25;48;21;33
13;24;45;34;21;47
19;19;9;3;17;47
14;5;46;20;8;22
4;30;44;24;26;10
10;6;36;4;32;32
27;19;34;39;31;8
46;20;4;7;31;21
13;22;33;12;32;12
47;42;45;11;48;8
15;42;11;47;46;31
47;39;10;36;26;24
4;31;19;28;20;2
40;18;25;14;19;29
24;1;11;40;7;47
28;45;1;46;47;31
14;49;29;10;23;39
35;40;21;6;37;27
29;46;7;46;9;33
44;32;14;7;10;22
33;25;24;42;43;8
3;46;44;5;25;46
44;2;33;14;35;40
23;7;20;31;16;25
16;25;3;29;33;49
5;15;40;14;13;17
48;38;5;38;14;27
25;30;35;25;1;17
32;47;38;42;14;45
43;40;47;6;16;44
18;15;45;30;26;14
22;7;12;39;14;45
9;30;38;44;45;19
6;45;11;15;5;33
5;15;12;8;21;37
32;1;17;44;34;44
34;25;31;41;4;15
21;2;18;23;41;40
10;17;21;32;39;47
34;23;33;32;11;27
8;25;16;7;44;1
13;47;37;42;11;11
9;26;19;4;7;39
3;46;2;4;49;24
22;24;41;35;17;35
30;1;35;28;35;28
9;45;47;1;19;9
45;22;34;49;24;28
10;17;32;10;36;20
45;32;43;13;23;33
31;17;8;5;9;34
22;1;36;37;38;4
1;6;37;29;28;38
1;11;49;49;7;38
46;11;25;44;22;13
12;2;35;17;49;37
6;12;21;8;21;36
17;23;20;2;9;32
3;24;14;33;9;3
14;8;21;18;37;42
24;39;27;12;21;30
46;11;4;46;40;43
8;35;17;14;17;14
28;35;42;35;13;27
11;37;30;25;11;4
49;30;26;29;35;8
41;31;30;44;32;17
1;18;8;34;12;31
5;43;48;16;8;19
46;36;37;34;5;37
27;33;5;45;20;13
2;23;40;20;48;42
47;29;24;23;11;14
10;38;44;13;25;39
6;4;49;35;41;23
7;11;25;34;27;10
14;11;34;20;13;1
18;9;45;6;14;28
40;13;39;49;32;41
38;16;48;7;37;22
47;36;7;21;27;36
24;1;25;22;33;49
10;25;38;2;32;13
49;35;24;5;13;38
33;5;38;1;23;14
47;18;2;12;6;22
22;27;17;43;33;15
19;15;31;37;31;47
9;47;40;22;48;18
8;25;28;16;41;15
29;6;48;10;45;13
27;21;6;10;38;30
23;32;28;32;5;8
39;33;17;13;38;40
49;16;35;26;23;27
13;29;17;4;42;18
32;14;40;23;30;42
25;7;16;11;18;1
3;10;6;22;22;15
28;30;14;24;48;38
2;17;30;15;7;31
2;45;44;4;21;35
39;27;3;27;42;29
6;43;18;20;18;49
28;35;4;46;49;49
37;47;9;30;16;5
15;29;19;2;8;29
9;3;22;45;23;31
19;31;22;11;18;32
38;14;29;37;21;2
20;35;36;40;15;7
20;26;42;8;19;14
1;22;20;44;5;27
13;31;17;31;46;19
20;1;33;5;37;46
39;26;7;3;13;34
4;48;13;8;16;39
16;16;3;42;15;13
13;38;32;8;17;24
37;15;48;13;26;24
29;42;49;19;15;42
42;44;42;41;15;35
34;28;3;39;37;29
2;34;34;34;4;48
21;16;27;8;48;44
3;18;15;14;4;39
6;29;39;22;20;18
42;24;20;48;41;19
31;5;32;23;24;24
48;8;44;23;31;22
28;27;24;15;35;43
7;1;3;47;35;2
24;43;31;29;24;25
43;6;15;22;40;28
14;22;32;7;27;6
9;17;3;26;12;28
12;12;18;37;17;12
8;29;22;24;45;49
48;46;22;33;25;38
22;2;16;46;8;42
15;28;20;32;16;24
10;12;49;44;22;33
38;45;35;15;3;4
10;10;1;22;49;1
22;14;21;22;16;39
24;45;36;1;18;44
49;3;12;42;49;16
45;14;23;25;11;14
44;23;42;49;46;1
37;38;11;17;42;3
34;29;7;37;27;17
26;21;21;29;10;7
15;28;21;11;33;46
35;5;30;5;29;12
17;47;3;43;28;1
30;24;46;19;32;25
1;24;35;1;41;49
35;1;2;40;31;20
10;39;15;23;22;17
27;19;18;28;31;22
22;13;20;47;37;34
4;19;37;12;13;7
7;35;43;2;26;12
48;47;5;25;28;22
49;43;43;3;44;8
37;43;49;8;41;14
5;17;19;3;30;45
29;17;1;44;8;21
49;48;30;46;45;38
24;44;16;44;32;11
44;6;23;4;44;24
9;3;32;37;14;4
45;22;31;44;6;45
23;40;1;17;39;17
22;36;25;47;14;9
41;18;7;41;38;49
28;27;17;47;23;2
8;34;17;6;16;24
44;41;6;35;7;41
20;7;49;13;27;7
41;15;41;33;6;17
40;10;45;7;10;17
10;33;16;39;32;1
42;25;2;24;47;1
36;20;42;33;30;17
2;11;36;2;10;44
39;40;40;16;21;3
6;27;30;44;39;45
30;2;15;25;3;48
7;36;42;32;33;44
34;39;10;25;43;9
17;42;4;8;27;27
26;7;44;25;42;10
10;9;48;8;22;46
19;34;43;44;19;36
1;12;41;31;47;6
3;30;27;12;36;49
3;25;18;12;1;26
43;40;33;22;24;14
17;1;49;22;48;33
36;49;7;11;22;43
4;14;3;20;13;25
29;2;37;44;33;15
18;38;12;43;6;2
26;34;40;6;19;46
45;1;27;6;38;10
49;12;25;13;30;30
24;3;17;6;38;41
10;3;14;15;42;17
16;2;48;21;4;13
20;7;18;7;17;25
48;33;11;6;43;13
22;4;2;38;43;12
22;9;6;35;17;45
33;14;42;22;28;30
25;3;17;48;48;45
9;21;28;13;32;34
24;38;39;35;6;16
8;20;20;27;6;13
36;26;38;21;48;25
26;40;12;12;30;1
38;28;17;25;20;9
8;16;35;28;11;21
48;37;35;15;40;42
14;46;31;18;2;48
28;6;19;39;48;14
13;33;18;6;47;31
1;38;11;49;41;28
26;46;31;24;48;31
34;4;15;14;38;20
30;17;33;28;1;18
12;1;18;34;4;6
48;26;39;25;6;40
47;25;37;37;45;45
34;31;16;26;49;27
49;4;22;14;28;3
44;14;1;7;3;47
22;3;43;17;38;26
48;31;38;21;28;35
2;34;29;9;11;32
13;42;33;15;21;15
31;10;29;49;42;4
39;35;30;15;23;7
1;36;13;48;13;40
44;22;2;48;47;16
14;35;27;6;21;26
5;29;34;29;11;5
6;47;8;6;1;9
22;29;36;20;30;47
22;27;22;8;17;4
47;12;35;43;22;23
21;33;20;41;26;5
44;34;37;34;42;48
12;41;6;47;27;42
9;27;9;31;31;48
13;27;18;49;45;28
46;20;16;38;5;46
37;10;5;39;28;5
31;32;39;38;6;25
19;47;44;14;7;47
43;5;44;10;45;29
22;1;3;2;9;44
9;7;23;21;11;21
37;47;13;41;14;2
4;46;29;31;27;8
34;12;33;11;46;20
34;17;2;2;36;9
10;15;18;23;17;47
44;26;12;42;15;43
5;24;23;15;13;19
39;27;15;6;48;30
9;22;16;23;6;43
28;12;8;25;28;34
13;9;27;24;48;12
4;10;15;24;9;15
1;26;23;7;41;35
8;38;13;7;9;42
28;12;36;39;42;40
11;29;28;13;36;18
20;30;28;13;21;20
23;25;39;2;5;6
40;12;6;2;20;14
5;32;20;25;26;17
43;10;18;41;7;14
47;48;21;13;20;24
7;33;13;45;7;2
9;22;16;8;35;19
39;4;49;48;4;34
31;49;38;25;4;12
43;14;48;27;26;8
7;28;20;48;44;22
12;35;21;11;17;44
21;47;3;30;39;31
38;41;30;12;3;41
27;7;6;41;6;28
24;46;26;12;47;27
34;25;2;21;23;27
30;40;42;27;4;29
10;49;40;37;8;1
44;9;10;22;19;19
23;43;18;36;6;36
16;2;16;17;11;15
15;35;37;38;31;18
27;40;49;1;12;19
14;20;3;4;29;27
25;20;31;36;39;3
24;29;21;17;4;3
33;46;14;37;39;21
10;22;44;14;16;33
36;1;20;10;29;20
30;45;48;15;48;19
6;4;22;22;25;11
22;31;30;22;14;2
25;9;34;5;25;45
35;42;34;12;16;6
2;42;46;46;32;43
21;41;43;35;37;5
13;19;37;18;44;10
31;40;35;1;38;49
3;24;29;27;30;10
4;24;21;40;20;12
6;6;21;40;39;18
39;16;43;8;5;38
25;47;28;23;38;3
48;21;19;49;20;32
19;22;41;37;45;17
4;35;17;16;7;4
17;20;2;25;35;10
23;14;13;16;15;45
9;14;9;32;15;35
10;23;39;14;49;2
18;37;46;2;28;12
38;9;45;46;46;32
37;47;3;30;12;17
44;46;6;30;1;29
31;24;33;31;36;30
35;36;26;44;38;28
17;29;17;25;23;2
16;21;45;42;16;9
14;33;7;25;36;38
16;21;13;48;19;7
26;5;33;15;17;4
22;14;5;3;15;3
13;10;33;14;19;39
12;15;6;9;2;41
9;22;19;47;15;48
16;14;27;29;46;35
3;5;7;2;24;31
30;13;35;3;16;38
4;18;45;8;6;11
33;5;19;14;37;44
3;38;46;7;35;23
45;6;42;3;49;38
48;30;9;26;33;26
9;46;15;18;7;4
3;6;6;16;35;40
48;47;46;36;48;6
49;34;19;17;1;24
35;9;49;38;36;38
27;17;22;42;3;23
14;1;17;7;34;21
38;30;14;4;46;44
16;47;26;33;28;28
26;40;46;26;8;26
35;14;10;28;19;44
18;24;19;48;35;8
8;27;10;6;28;42
30;32;21;35;22;39
48;5;40;21;48;14
19;13;16;43;36;8
31;25;17;33;45;23
20;11;38;41;42;29
48;44;34;23;33;11
28;4;44;18;42;47
20;48;31;46;1;42
3;18;34;21;1;35
48;24;20;1;7;39
17;32;27;10;45;47
7;11;3;15;42;3
5;35;34;13;19;3
31;45;15;47;13;7
35;41;48;16;19;15
32;17;46;3;34;41
10;27;31;46;4;38
8;45;7;22;14;44
30;19;9;18;41;6
48;12;44;8;39;17
35;12;8;29;35;41
43;29;41;35;44;34
40;4;46;37;12;29
35;21;49;47;8;43
26;26;14;27;46;20
34;37;33;18;11;22
41;7;8;19;23;19
35;48;18;11;16;39
35;11;34;3;49;37
16;30;25;28;3;2
6;28;29;49;22;43
16;42;21;19;26;30
34;13;27;14;17;31
42;19;34;22;33;45
30;15;42;39;45;39
13;18;5;34;11;46
43;34;37;14;9;43
31;26;10;35;48;43
17;15;34;19;32;44
3;20;45;11;23;5
4;24;12;41;20;6
40;21;28;2;22;12
46;15;24;46;19;12
38;13;21;11;14;41
25;12;43;45;16;47
24;29;17;45;28;48
43;28;2;23;17;17
17;6;15;12;38;38
49;28;27;15;25;46
9;34;27;10;23;44
28;9;19;15;47;26
46;3;34;3;37;44
38;37;32;15;35;40
31;35;33;45;14;29
36;10;34;36;21;18
9;24;22;37;23;44
34;33;2;38;27;23
43;20;10;40;23;4
41;2;6;44;11;34
1;21;34;33;25;46
39;15;35;45;5;39
5;14;44;23;35;14
26;28;19;38;43;1
18;7;42;13;31;36
1;38;36;31;36;38
12;13;36;14;23;13
47;7;29;6;6;4
11;30;12;43;11;13
13;34;17;15;16;35
43;12;27;33;35;25
3;8;37;43;11;4
2;22;19;33;5;10
43;17;5;22;26;29
5;46;48;36;23;7
21;24;30;46;30;23
42;9;12;44;25;14
46;26;13;15;32;11
46;37;29;18;27;39
38;7;45;24;34;48
11;9;48;21;9;13
39;48;3;12;1;49
4;29;15;31;32;41
39;43;27;16;4;34
3;31;45;12;3;2
10;45;23;27;17;21
42;38;38;13;17;5
25;5;21;30;42;20
33;42;21;45;22;45
12;36;23;43;36;39
19;4;21;28;17;21
8;1;20;3;17;1
42;23;35;33;38;11
25;43;35;10;6;31
40;15;11;8;32;30
8;40;25;7;25;48
10;20;41;14;8;18
34;33;22;38;3;21
34;9;33;23;13;48
47;29;19;29;9;17
46;49;15;29;31;30
15;33;43;46;29;46
44;4;35;29;44;36
12;26;21;44;1;19
38;38;43;22;43;46
12;20;18;7;41;49
40;18;35;2;14;48
49;33;42;28;10;3
5;34;27;33;37;43
28;37;13;14;8;17
6;42;6;1;47;39
12;10;13;33;36;34
37;8;38;25;27;9
48;14;8;35;46;44
48;4;2;34;26;49
30;18;19;9;35;10
29;42;16;17;29;37
31;9;46;29;47;14
46;12;35;37;24;23
32;26;34;38;19;32
37;4;39;41;40;36
14;28;41;41;32;29
40;22;8;36;44;20
38;9;4;12;10;43
6;44;22;5;7;36
34;29;16;41;37;33
36;25;3;21;24;39
19;23;44;20;7;18
34;10;25;37;49;24
40;44;26;44;12;45
44;14;6;37;35;26
37;46;7;42;5;27
38;12;19;25;16;42
44;11;11;47;38;38
1;19;7;21;30;7
9;39;16;11;17;7
36;44;9;1;30;37
35;18;1;24;49;3
35;4;21;9;38;23
26;38;48;44;26;5
29;15;45;30;15;10
1;23;35;21;26;36
45;17;15;2;15;46
28;22;17;38;48;48
39;45;8;48;33;41
22;9;3;19;2;23
42;6;24;22;12;36
3;11;31;14;7;26
46;14;15;39;37;30
26;11;45;44;14;14
17;19;15;30;28;37
26;37;39;34;28;12
39;46;19;11;25;42
12;38;16;4;36;20
34;22;12;5;30;30
15;48;24;34;18;28
12;4;28;48;31;2
32;46;41;28;4;45
4;28;7;4;23;4
1;35;26;7;10;3
10;39;46;32;27;33
33;2;5;11;8;14
49;37;29;24;17;34
11;9;35;1;23;5
39;45;19;10;9;1
25;23;18;17;8;32
25;22;14;17;16;34
47;25;12;2;28;36
6;47;29;16;47;16
17;11;37;25;27;43
48;19;34;44;23;37
44;21;49;18;5;12
14;23;49;10;21;15
10;42;15;7;6;35
49;14;1;1;12;48
21;26;4;44;49;9
11;17;4;1;16;25
9;13;26;21;26;24
45;14;35;10;25;35
40;31;6;39;45;17
5;29;34;30;37;41
26;27;31;8;1;25
4;12;39;42;4;45
31;45;44;23;1;42
3;31;41;23;24;38
33;9;3;15;29;30
46;12;14;7;37;7
25;18;49;30;41;11
41;9;44;18;26;39
14;47;28;41;46;14
21;23;39;35;1;14
45;25;38;32;29;46
46;13;36;33;29;8
46;19;40;37;17;3
11;45;28;18;17;49
34;29;42;4;11;41
40;7;5;48;31;16
42;21;21;35;49;37
49;45;22;26;19;14
12;26;35;45;30;25
48;27;4;4;33;12
32;5;43;10;39;8
17;18;36;28;25;49
20;21;23;44;1;21
5;11;42;44;35;34
28;30;22;45;37;20
35;19;24;16;8;22
20;46;26;49;14;32
3;2;4;15;27;13
16;35;7;26;49;20
2;3;4;14;43;5
11;40;13;9;9;15
24;44;28;40;27;14
47;9;23;1;5;47
49;5;48;11;7;28
39;1;42;43;43;42
48;30;49;22;46;41
14;27;5;17;11;31
13;48;6;22;18;28
44;39;41;20;1;26
2;5;21;33;42;47
44;29;5;37;32;28
35;25;39;6;40;41
41;12;22;13;43;22
37;4;3;14;11;6
41;30;41;12;5;45
39;34;13;29;23;29
23;45;20;15;34;4
1;24;38;15;24;35
14;41;39;11;43;38
15;22;41;13;42;9
45;39;2;30;19;20
32;2;5;34;36;22
38;26;27;35;26;5
39;16;7;18;26;30
41;30;25;24;38;32
23;12;18;47;2;23
7;22;28;26;48;13
2;14;39;44;36;32
46;24;4;32;39;15
15;28;38;24;34;15
24;25;45;28;33;39
18;16;43;43;43;8
40;37;43;25;40;44
5;36;8;45;29;48
24;2;5;38;14;32
42;44;9;24;9;47
47;46;19;5;1;12
9;5;10;28;15;14
42;43;20;34;19;37
36;23;14;19;48;5
15;41;47;43;10;16
49;4;44;11;3;28
3;1;26;33;43;1
3;35;10;42;8;7
34;22;5;41;37;48
7;3;18;13;40;4
5;2;30;14;34;24
17;11;23;32;37;46
17;6;45;30;10;49
20;5;30;30;28;37
26;5;15;44;22;19
5;41;17;7;20;27
24;36;20;44;38;30
12;8;10;16;8;29
34;7;32;40;27;7
42;4;48;30;17;26
22;9;39;37;16;32
25;45;14;34;39;17
27;33;23;48;2;35
38;25;6;21;36;20
34;22;14;31;31;9
43;29;33;29;12;4
36;7;49;38;1;23
39;6;20;39;48;33
2;23;6;30;44;22
21;29;29;1;16;37
27;6;15;6;35;6
3;32;39;17;48;41
44;27;10;41;11;4
45;1;11;44;9;24
22;21;13;28;5;24
37;36;22;46;8;7
19;9;2;18;43;4
42;3;26;49;15;3
19;32;35;46;6;26
26;43;17;32;34;20
34;30;23;23;1;28
23;40;38;10;39;23
10;20;17;29;9;21
21;20;29;30;29;11
30;40;22;13;20;38
49;4;41;28;25;33
48;40;7;45;17;38
42;36;19;33;35;33
9;32;11;12;9;34
4;11;10;8;25;14
47;17;14;26;2;12
27;12;48;22;34;14
37;22;49;2;23;34
7;14;30;11;4;27
34;39;20;11;20;45
42;21;46;1;46;21
4;41;31;47;30;2
45;5;47;4;25;30
12;39;39;30;25;47
44;27;17;47;24;19
43;31;47;46;29;6
47;8;1;48;10;14
12;12;16;20;45;10
17;43;7;36;9;38
9;32;44;14;17;33
41;33;1;15;19;39
17;2;43;25;41;8
33;5;40;10;27;49
12;44;28;10;45;1
42;32;2;40;16;41
18;37;8;38;27;40
39;31;15;3;12;41
40;3;48;14;48;18
10;15;24;44;28;15
16;23;34;49;40;33
34;44;24;43;2;23
47;29;22;30;47;38
32;6;46;21;3;4
45;18;46;18;41;43
14;24;36;35;44;46
8;2;45;41;14;2
30;17;26;48;2;12
39;45;47;35;43;10
34;35;41;36;7;25
7;44;35;27;17;32
26;3;11;42;18;9
13;12;39;19;49;32
19;33;14;46;38;14
40;40;29;18;44;39
26;2;19;38;15;49
12;14;30;37;15;24
49;3;38;41;27;4
14;2;30;40;24;13
44;19;7;15;1;4
39;14;7;36;4;3
10;38;27;30;25;13
12;15;22;9;18;16
7;42;19;42;43;18
15;37;28;22;40;7
5;44;2;3;34;49
30;1;40;40;24;39
41;16;31;28;37;37
4;42;19;1;1;31
35;27;40;42;33;5
25;32;4;29;5;14
43;35;9;6;43;35
28;34;30;37;42;10
46;18;43;33;46;47
14;5;4;39;32;12
40;13;42;23;23;24
47;15;23;24;48;39
33;46;45;20;21;35
23;24;9;41;16;32
43;23;13;22;23;34
2;1;8;49;39;21
23;3;31;14;40;32
47;33;49;10;45;36
5;14;22;13;3;2
47;6;22;33;42;10
48;10;10;43;10;30
48;24;11;25;25;13
42;16;24;42;21;45
20;16;34;24;38;30
26;36;27;31;22;10
37;1;4;20;23;39
26;21;40;33;35;42
48;26;9;13;15;26
4;21;47;35;43;5
32;12;31;12;14;2
29;30;33;6;6;48
2;22;3;25;33;41
41;27;15;9;30;40
43;14;45;18;49;26
7;21;30;25;3;12
7;29;49;43;45;40
25;6;22;17;2;38
2;10;47;49;8;34
26;46;28;14;14;44
39;25;23;39;7;12
15;30;21;13;22;28
44;26;45;5;7;46
17;46;35;15;25;17
42;25;8;24;48;11
10;7;46;34;48;30
44;24;46;44;19;31
47;40;37;36;27;14
17;9;1;27;7;39
37;46;12;29;6;49
28;48;17;39;9;41
25;49;43;39;9;7
24;16;6;37;32;31
5;10;4;47;43;18
47;24;47;49;31;36
46;45;7;40;26;22
11;25;28;6;4;11
41;31;48;26;22;25
29;2;1;43;8;27
45;25;25;38;21;7
27;7;15;26;4;2
47;32;30;45;1;4
32;29;37;47;46;38
